cve,announced_date,year,advisory,title,products,description,url
CVE-2011-2988,2011-08-16,2011,Mozilla Foundation Security Advisory 2011-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2011-29 Security issues addressed in Firefox 6 Announced August 16, 2011 Impact Critical Products Firefox",,https://www.mozilla.org/en-US/security/advisories/mfsa2011-29/
CVE-2011-2989,2011-08-16,2011,Mozilla Foundation Security Advisory 2011-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2011-29 Security issues addressed in Firefox 6 Announced August 16, 2011 Impact Critical Products Firefox",,https://www.mozilla.org/en-US/security/advisories/mfsa2011-29/
CVE-2011-2990,2011-08-16,2011,Mozilla Foundation Security Advisory 2011-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2011-29 Security issues addressed in Firefox 6 Announced August 16, 2011 Impact Critical Products Firefox",,https://www.mozilla.org/en-US/security/advisories/mfsa2011-29/
CVE-2011-2991,2011-08-16,2011,Mozilla Foundation Security Advisory 2011-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2011-29 Security issues addressed in Firefox 6 Announced August 16, 2011 Impact Critical Products Firefox",,https://www.mozilla.org/en-US/security/advisories/mfsa2011-29/
CVE-2011-2992,2011-08-16,2011,Mozilla Foundation Security Advisory 2011-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2011-29 Security issues addressed in Firefox 6 Announced August 16, 2011 Impact Critical Products Firefox",,https://www.mozilla.org/en-US/security/advisories/mfsa2011-29/
CVE-2011-2993,2011-08-16,2011,Mozilla Foundation Security Advisory 2011-29,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2011-29 Security issues addressed in Firefox 6 Announced August 16, 2011 Impact Critical Products Firefox",,https://www.mozilla.org/en-US/security/advisories/mfsa2011-29/
CVE-2011-2372,2011-09-27,2011,Mozilla Foundation Security Advisory 2011-40,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2011-40 Code installation through holding down Enter Announced September 27, 2011 Reporter Mariusz Mlynski Impact Critical Products Firefox, SeaMonkey, Thunderbird",,https://www.mozilla.org/en-US/security/advisories/mfsa2011-40/
CVE-2011-2995,2011-09-27,2011,Mozilla Foundation Security Advisory 2011-36,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2011-36 Miscellaneous memory safety hazards (rv:7.0 / rv:1.9.2.23) Announced September 27, 2011 Reporter Mozilla developers and community Impact Critical Products Firefox, SeaMonkey, Thunderbird",,https://www.mozilla.org/en-US/security/advisories/mfsa2011-36/
CVE-2011-2996,2011-09-27,2011,Mozilla Foundation Security Advisory 2011-36,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2011-36 Miscellaneous memory safety hazards (rv:7.0 / rv:1.9.2.23) Announced September 27, 2011 Reporter Mozilla developers and community Impact Critical Products Firefox, SeaMonkey, Thunderbird",,https://www.mozilla.org/en-US/security/advisories/mfsa2011-36/
CVE-2011-2997,2011-09-27,2011,Mozilla Foundation Security Advisory 2011-36,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2011-36 Miscellaneous memory safety hazards (rv:7.0 / rv:1.9.2.23) Announced September 27, 2011 Reporter Mozilla developers and community Impact Critical Products Firefox, SeaMonkey, Thunderbird",,https://www.mozilla.org/en-US/security/advisories/mfsa2011-36/
CVE-2011-2999,2011-09-27,2011,Mozilla Foundation Security Advisory 2011-38,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2011-38 XSS via plugins and shadowed window.location object Announced September 27, 2011 Reporter Boris Zbarsky Impact High Products Firefox, SeaMonkey, Thunderbird",,https://www.mozilla.org/en-US/security/advisories/mfsa2011-38/
CVE-2011-3000,2011-09-27,2011,Mozilla Foundation Security Advisory 2011-39,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2011-39 Defense against multiple Location headers due to CRLF Injection Announced September 27, 2011 Reporter Ian Graham Impact Moderate Products Firefox, SeaMonkey, Thunderbird",,https://www.mozilla.org/en-US/security/advisories/mfsa2011-39/
CVE-2011-3001,2011-09-27,2011,Mozilla Foundation Security Advisory 2011-40,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2011-40 Code installation through holding down Enter Announced September 27, 2011 Reporter Mariusz Mlynski Impact Critical Products Firefox, SeaMonkey, Thunderbird",,https://www.mozilla.org/en-US/security/advisories/mfsa2011-40/
CVE-2011-3002,2011-09-27,2011,Mozilla Foundation Security Advisory 2011-41,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2011-41 Potentially exploitable WebGL crashes Announced September 27, 2011 Reporter Michael Jordan, Ben Hawkes Impact Critical Products Firefox, SeaMonkey",,https://www.mozilla.org/en-US/security/advisories/mfsa2011-41/
CVE-2011-3003,2011-09-27,2011,Mozilla Foundation Security Advisory 2011-41,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2011-41 Potentially exploitable WebGL crashes Announced September 27, 2011 Reporter Michael Jordan, Ben Hawkes Impact Critical Products Firefox, SeaMonkey",,https://www.mozilla.org/en-US/security/advisories/mfsa2011-41/
CVE-2011-3004,2011-09-27,2011,Mozilla Foundation Security Advisory 2011-43,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2011-43 loadSubScript unwraps XPCNativeWrapper scope parameter Announced September 27, 2011 Reporter David Rees Impact Critical Products Firefox, SeaMonkey",,https://www.mozilla.org/en-US/security/advisories/mfsa2011-43/
